0.110744  0.966619  0.0286545  1047
0.113965  0.982053  0.0284932  1170
0.117346  0.994956  0.0282098  1267
0.120619  1.00267  0.0266767  1290
0.124137  1.03012  0.0259501  1563
0.127894  1.00299  0.0255615  1675
0.131546  0.995396  0.0242604  1698
0.135346  1.00186  0.0230813  1947
0.13934  0.989691  0.0211437  2161
0.143415  1.00021  0.0207484  2292
0.147697  0.97808  0.0186446  2617
0.152081  1.00307  0.0191674  2751
0.156463  1.0396  0.0188657  2958
0.161021  0.993432  0.0171045  3247
0.165725  0.979937  0.0161429  3585
0.170409  1.00102  0.0169457  3631
0.175221  1.01974  0.0160105  4194
0.180441  0.991505  0.0142512  4777
0.18582  0.989364  0.014095  5043
0.191242  1.03045  0.0139663  5449
0.196827  1.00847  0.0130045  5973
0.202603  1.02644  0.0126792  6559
0.208499  0.974715  0.0117836  7017
0.214592  1.00847  0.0113893  7801
0.220893  0.98275  0.0107466  8479
0.227314  1.0076  0.0106464  9045
0.233939  1.00936  0.0100755  10153
0.240765  1.00854  0.00988842  10749
0.247792  0.980185  0.00891647  12079
0.255027  0.983142  0.0087319  12772
0.262466  1.00786  0.00844524  14341
0.270188  1.0147  0.00821542  15489
0.278028  1.00783  0.00787998  16561
0.286114  1.01058  0.00749339  18424
0.294528  1.0066  0.00714649  20173
0.303171  0.995394  0.00670884  21816
0.311989  0.988548  0.00648085  23581
0.321056  1.00161  0.00618195  25840
0.330459  1.01531  0.00607665  28465
0.340128  1.00344  0.00582075  30676
0.35005  1.00462  0.00541398  33637
0.360317  1.00086  0.00519683  36802
0.370812  1.00397  0.00500812  39520
0.381615  0.99753  0.00477062  43672
0.39278  0.996444  0.00454747  47449
0.404252  0.997823  0.00439541  51658
0.416048  1.00193  0.00423097  56296
0.428183  0.999122  0.00403578  61366
0.440695  1.00695  0.00389123  67136
0.453579  1.00176  0.00370981  73018
0.466828  0.997063  0.00354798  79639
0.480478  1.00027  0.00339293  87010
0.494491  1.00074  0.00326501  94208
0.508906  0.999742  0.0031065  103165
0.523772  0.998604  0.00297575  112510
0.539082  1.00157  0.00285519  122717
0.554814  0.99384  0.0027165  133420
0.571047  0.999152  0.0026022  146417
0.587744  1.00118  0.00250671  158585
0.604874  0.998269  0.002402  172858
0.622498  1.00181  0.0023105  188285
0.640673  0.998628  0.00220112  206213
0.659385  0.999481  0.00211273  223966
0.678668  1.00183  0.00202813  245681
0.698497  0.997457  0.00193182  265853
0.718851  0.995979  0.00184709  290411
0.739871  0.999884  0.00177477  317972
0.761481  0.998865  0.00170104  344639
0.783725  0.99683  0.00162226  377804
0.806622  0.998529  0.00156203  409970
