0.214556  0.988847  0.0117742  7141
0.220859  1.01027  0.0112381  7977
0.2273  0.982454  0.0108468  8419
0.233979  0.998494  0.0103462  9573
0.240813  1.01301  0.0101081  9961
0.247737  1.00126  0.00979252  10960
0.255013  0.988081  0.00889524  12333
0.262513  0.980911  0.0085317  13147
0.270187  1.00531  0.00842157  14437
0.278086  1.01894  0.00820231  15633
0.286248  1.00789  0.00770349  17260
0.294577  1.00963  0.00751029  18373
0.303174  1.00671  0.00708503  20557
0.312035  0.991002  0.00665683  21892
0.321073  0.991685  0.00644563  24057
0.33045  1.00666  0.00619639  26308
0.340138  1.00707  0.00597469  28945
0.35008  1.00749  0.00577214  31012
0.360293  1.00301  0.00534825  34282
0.370833  1.00443  0.0051877  37141
0.381672  1.0035  0.00496309  40564
0.392802  0.994019  0.00472768  44020
0.404235  0.996768  0.00451202  47986
0.416041  1.00118  0.00437418  52672
0.428189  1.00185  0.0042104  57016
0.44068  0.999322  0.00400653  62426
0.453546  1.00757  0.00386279  67936
0.466843  0.998714  0.00365787  74758
0.480512  0.997142  0.00352378  80656
0.494522  1.00131  0.00337412  88082
0.508961  1.00019  0.00323263  96073
0.52381  0.999054  0.00308101  104632
0.539073  0.998316  0.00296521  113789
0.554839  1.00018  0.00281544  125230
0.571037  0.994453  0.00270699  134873
0.587671  1.0016  0.00259496  148078
0.60486  1.0001  0.00247697  161597
0.622548  0.998044  0.0023766  175985
0.640717  1.0015  0.00229795  191329
0.659407  0.998605  0.00218526  208937
0.678663  0.99901  0.00209436  227825
0.698494  1.00284  0.00201653  248621
0.718904  0.997215  0.00191305  270850
0.73989  0.996276  0.00183662  294953
0.761497  0.999568  0.00175992  322109
0.783748  1.00015  0.00168648  350922
0.806629  0.996163  0.00161483  382262
0.830183  0.998458  0.00154802  417224
0.854417  0.999191  0.0014848  454031
0.87938  1.00009  0.00141869  496634
0.905063  1.00187  0.00136582  539361
0.931469  1.00083  0.00130393  588974
0.958655  0.999067  0.00124824  641454
0.98665  0.999569  0.00119319  700625
1.01549  1.00098  0.00114667  764178
1.04516  0.999082  0.00109495  831891
1.07569  0.999716  0.00104864  907857
1.10709  0.999958  0.00100634  987303
1.13941  0.998481  0.000962157  1.07877e+06
1.17269  0.998989  0.000921726  1.17505e+06
1.20693  1.00011  0.000883779  1.28174e+06
1.24219  1.00063  0.000846227  1.39711e+06
1.27846  1.00054  0.000810457  1.52309e+06
1.3158  1.00133  0.000778467  1.66039e+06
1.35423  1.00065  0.000744243  1.81027e+06
1.39377  1.00083  0.000713205  1.97212e+06
1.43445  1.00028  0.000682162  2.15078e+06
1.47634  0.999766  0.000652533  2.34547e+06
1.51945  0.999469  0.000624296  2.55578e+06
1.56383  0.99908  0.000597984  2.78887e+06
1.6095  1.00036  0.000574027  3.03817e+06
1.65651  0.999277  0.000548679  3.31388e+06
1.70489  1.0009  0.000526831  3.61131e+06
1.75468  0.999242  0.000503381  3.93903e+06
1.80593  0.999288  0.000482607  4.29116e+06
1.85864  1.00035  0.000462717  4.67704e+06
1.91292  0.999958  0.000442566  5.10402e+06
1.96879  0.999919  0.00042433  5.56223e+06
2.02629  0.999435  0.000405966  6.0635e+06
2.08546  0.999947  0.00038924  6.60938e+06
2.14636  0.999788  0.000372369  7.20773e+06
2.20904  1.00009  0.000356959  7.85475e+06
2.27354  1.00001  0.000341513  8.56355e+06
2.33993  0.999994  0.000327306  9.33896e+06
2.40827  1.00012  0.000313351  1.01817e+07
2.4786  1.00003  0.000300255  1.10946e+07
2.55097  0.999951  0.000287454  1.2099e+07
2.62546  1.00004  0.000275253  1.31885e+07
2.70214  0.999654  0.000263539  1.43816e+07
2.78105  1.00004  0.000252679  1.56765e+07
2.86227  1.00043  0.00024195  1.70899e+07
2.94586  0.999564  0.000231518  1.86331e+07
3.03189  0.999741  0.000221786  2.03118e+07
3.12042  0.999839  0.000212461  2.21445e+07
3.21155  0.999968  0.00020355  2.41399e+07
3.30533  1.00017  0.000194898  2.63181e+07
3.40185  0.999943  0.000186694  2.86925e+07
3.5012  1.00042  0.000178878  3.12816e+07
3.60345  1.00011  0.000171295  3.4105e+07
3.70868  0.999979  0.000164078  3.71712e+07
3.81698  1  0.000157075  4.05353e+07
3.92845  0.99993  0.000150436  4.41829e+07
4.04316  0.999947  0.000144079  4.81669e+07
4.16123  1.00009  0.000138016  5.25165e+07
4.28275  0.999969  0.000132191  5.72504e+07
4.40782  1.00011  0.000126558  6.24177e+07
4.53655  0.999915  0.000121197  6.80451e+07
4.66902  1.00004  0.000116097  7.41791e+07
4.80537  1.00005  0.000111188  8.08738e+07
4.9457  1.00003  0.000106515  8.8169e+07
5.09013  0.999949  0.000102012  9.61149e+07
5.23877  1.00015  9.77112e-05  1.04784e+08
5.39175  1.00018  9.35792e-05  1.14235e+08
5.54921  0.999952  8.96003e-05  1.24542e+08
5.71127  0.999917  8.58091e-05  1.35783e+08
5.87805  1.00001  8.21995e-05  1.48011e+08
6.0497  0.999999  7.87145e-05  1.61373e+08
