0.110744  0.966619  0.0286545  1047
0.113965  0.982053  0.0284932  1170
0.117346  0.994956  0.0282098  1267
0.120771  1.01464  0.0259594  1410
0.12428  1.02071  0.0267512  1443
0.127894  1.00299  0.0255615  1675
0.131623  0.998668  0.0238335  1770
0.135513  0.989794  0.0226396  1971
0.139433  0.99806  0.0218374  2065
0.143415  1.00021  0.0207484  2292
0.147697  0.97808  0.0186446  2617
0.152081  1.00307  0.0191674  2751
0.156463  1.0396  0.0188657  2958
0.161021  0.993432  0.0171045  3247
0.165725  0.979937  0.0161429  3585
0.170571  0.992942  0.0163048  3883
0.175425  1.02849  0.0164259  4029
0.180547  0.9861  0.0141108  4798
0.185897  0.994387  0.0142953  4971
0.19126  1.03056  0.0140084  5413
0.19686  1.00952  0.0129283  6045
0.202677  1.02396  0.0126427  6583
0.20858  0.976651  0.0118274  7017
0.214631  1.00795  0.0114328  7705
0.220936  0.982235  0.0106605  8599
0.227392  1.00777  0.0106628  9021
0.234026  1.00958  0.0100351  10225
0.24082  1.00888  0.0099812  10581
0.247792  0.980185  0.00891647  12079
0.255095  0.984309  0.00866084  13012
0.262573  1.00837  0.00847747  14269
0.270255  1.01403  0.00821541  15417
0.278074  1.00803  0.0078873  16561
0.286173  1.00918  0.00747034  18496
0.294596  1.00671  0.00715091  20161
0.303202  0.995974  0.00673518  21660
0.312016  0.988533  0.00646192  23725
0.321103  1.0016  0.00618612  25816
0.330511  1.01455  0.0060667  28537
0.340249  1.00373  0.00577692  31060
0.350163  1.00491  0.00545022  33229
0.360356  1.00111  0.00520461  36742
0.370908  1.00432  0.00498088  40024
0.381756  0.997031  0.00477083  43564
0.392852  0.99617  0.00456653  47041
0.404306  0.997858  0.00438321  51946
0.416165  1.0015  0.00421675  56632
0.42831  0.999955  0.00404453  61186
0.44076  1.00697  0.00390414  66740
0.453609  1.00147  0.003707  73066
0.466875  0.997282  0.00354549  79807
0.480568  1.00026  0.00338452  87430
0.494626  1.00044  0.00326007  94436
0.509003  1.00025  0.00311696  102505
0.523845  0.99826  0.00297097  112906
0.539178  1.00163  0.0028547  122753
0.554905  0.994283  0.00271784  133384
0.571131  0.998801  0.00260147  146429
0.587808  1.00115  0.00250919  158261
0.604927  0.998352  0.00240026  173050
0.622598  1.00138  0.00230455  189149
0.64081  0.998638  0.00220022  206309
0.659535  0.999795  0.00211238  224338
0.678794  1.00179  0.00203037  244937
0.698631  0.997473  0.00192787  267005
0.719006  0.995989  0.00184805  290015
0.739983  0.999817  0.00177673  317372
0.761583  0.999078  0.00170007  345119
0.783848  0.996745  0.00162138  378248
0.806745  0.998412  0.00156234  409718
0.830282  1  0.00149586  448290
0.854543  1.00028  0.00142959  488540
0.879504  1.00028  0.00137293  532406
0.905197  1.00218  0.00131525  580854
0.931598  0.998052  0.00125701  630710
0.958793  0.999787  0.00120214  691299
0.986824  1.00096  0.0011553  752085
1.01563  1.00023  0.00110569  819086
1.04529  0.999057  0.00105564  894519
1.07582  0.999607  0.00101229  973929
1.10722  0.999133  0.000970802  1.0615e+06
1.13956  0.998422  0.000927461  1.15926e+06
1.17283  0.99944  0.000890285  1.26074e+06
1.20708  1.00033  0.000852363  1.37799e+06
1.24232  1.00151  0.000817658  1.49837e+06
1.27859  1.00072  0.000783667  1.63673e+06
1.31594  1.00125  0.000750377  1.78384e+06
1.35437  1.0009  0.0007184  1.94343e+06
1.3939  0.999993  0.00068678  2.11777e+06
1.43461  0.999914  0.0006575  2.31267e+06
1.47652  0.999633  0.000629314  2.519e+06
1.51963  0.998868  0.000602487  2.74452e+06
1.564  1.00046  0.000578553  2.99515e+06
1.60967  0.999331  0.00055292  3.26265e+06
1.65667  1.00099  0.00053039  3.55802e+06
1.70504  0.999052  0.000507328  3.87794e+06
1.75483  0.999242  0.000485947  4.2287e+06
1.80607  1.00034  0.000466273  4.61001e+06
1.85881  0.999831  0.000445879  5.02631e+06
1.91309  0.999994  0.000427641  5.47709e+06
1.96895  0.999642  0.000409192  5.97434e+06
2.02644  1.00008  0.000392188  6.50902e+06
2.08561  0.999398  0.000374942  7.10243e+06
2.14652  1.00007  0.000359669  7.73696e+06
2.2092  1.00001  0.000344092  8.43997e+06
2.27372  1.00015  0.000329778  9.19585e+06
2.3401  1.00003  0.000315806  1.00262e+07
2.40843  1.00001  0.00030248  1.09332e+07
2.47876  1.00006  0.000289617  1.1918e+07
2.55115  1.0001  0.000277313  1.29924e+07
2.62563  0.999514  0.000265595  1.41611e+07
2.70231  1.00013  0.000254562  1.54464e+07
2.78121  1.00035  0.0002438  1.68285e+07
2.86241  0.999722  0.000233315  1.83523e+07
2.946  0.999729  0.000223475  2.00096e+07
3.03204  0.999938  0.00021409  2.18123e+07
3.12046  0.999818  0.000205366  2.37046e+07
3.21101  1.00015  0.000203246  2.42049e+07
3.30472  0.999863  0.000203957  2.40344e+07
3.40115  1.00038  0.000205511  2.37121e+07
3.5004  1.00037  0.000207632  2.32158e+07
3.60253  1.00008  0.000210823  2.25062e+07
3.7076  0.999901  0.000215279  2.15783e+07
3.81572  1.00014  0.000221595  2.03884e+07
3.92694  1.00011  0.000230003  1.89026e+07
4.04132  0.999958  0.000241908  1.70877e+07
4.1589  0.999866  0.000259057  1.4902e+07
4.27962  1.00009  0.000285159  1.22941e+07
4.40328  0.999225  0.000328785  9.23296e+06
4.53192  1.00062  0.000393817  6.4581e+06
4.66388  0.999489  0.000471316  4.49553e+06
4.79921  1.0002  0.000580446  2.96782e+06
4.9378  0.999846  0.000750872  1.77399e+06
5.07898  1.00003  0.00106019  887157
5.21969  1.0003  0.0018268  300782
5.34447  0.997965  0.00564872  31117
